,Home,Away,W_PCT,REB,TOV,PLUS_MINUS,OFF_RATING,DEF_RATING,TS_PCT,Result,Date
521,Minnesota Timberwolves,Charlotte Hornets,-0.424391524282029,1.2389923123440187,2.0512026870393956,0.24340323592624585,-0.8869401024276382,-1.966200392743919,-1.0641911629294196,0,03/03/2021
522,Toronto Raptors,Detroit Pistons,2.021254547851696,2.027441965653847,-1.8728372359924923,2.150061917348505,2.3738690976739774,-0.512921841585372,0.7981433721970692,0,03/03/2021
523,New Orleans Pelicans,Chicago Bulls,-2.0644130079481733,2.196395462791666,1.3377408828517805,-1.3995686065759136,-1.1999777856373943,0.8121262491768395,-2.0219632095659024,0,03/03/2021
524,San Antonio Spurs,Oklahoma City Thunder,0.2805299906271036,-0.563178323792735,-0.5350963531407118,1.338717797594352,1.8782260992585336,0.256460920792689,1.4898676281011956,0,03/04/2021
525,New York Knicks,Detroit Pistons,1.9277445509759947,2.309031127550215,-1.248558157328327,1.926942284416113,1.9043125728593449,-0.6411523019817136,1.543077186247667,1,03/04/2021
526,Phoenix Suns,Golden State Warriors,0.30210922067534285,-0.5068604914134607,-1.6052890594221356,-0.28397044191395326,0.07825942080243811,0.7266392755792763,-0.37246690702529894,1,03/04/2021
527,Boston Celtics,Toronto Raptors,-0.17982691706865636,-0.22527132951709317,1.0701927062814254,0.1217016179631229,-0.4695565248146324,-0.9831001963719596,1.0641911629294256,1,03/04/2021
528,Portland Trail Blazers,Sacramento Kings,0.03596538341373123,-0.11263566475854463,-0.2675481765703551,-0.060850808981561366,0.3130376832097562,0.8548697359756181,0.4788860233182415,1,03/04/2021
529,Indiana Pacers,Denver Nuggets,-1.352298416356295,0.28158916189636757,0.08918272552345174,-0.5273736778401994,-0.15651884160487994,0.8121262491768396,-0.7981433721970632,0,03/04/2021
530,Washington Wizards,LA Clippers,0.2517576838961189,0.28158916189636757,-1.0701927062814236,-0.14198522095697674,1.0173724704317029,1.9234569059451405,0.8513529303435345,1,03/04/2021
531,Memphis Grizzlies,Milwaukee Bucks,0.481936137743999,0.7321318209305581,-0.6242790786641637,-0.04056720598770758,0.1043458944032496,0.2992044075914615,-1.117400721075891,0,03/04/2021
532,New Orleans Pelicans,Miami Heat,-1.8414276307830395,0.45054265903418655,-0.08918272552345163,-1.80524066645299,-1.173891312036583,1.709739471951236,-1.8091249769800175,0,03/04/2021
533,Dallas Mavericks,San Antonio Spurs,1.3379122629908025,0.0,-0.08918272552345174,0.6490752958033222,0.052172947201626685,-1.3677915775609901,0.4256764651717704,1,03/10/2021
534,Memphis Grizzlies,Washington Wizards,1.1149268858256685,1.9148063008953027,-0.08918272552345174,1.156165370649668,0.6521618400203238,-1.19681763036587,-0.9045624884900059,1,03/10/2021
535,Chicago Bulls,Philadelphia 76ers,0.4603569076957603,-0.168953497137819,0.26754817657035673,0.08113441197541527,0.3912971040121943,0.598408815182929,0.5853051396111841,0,03/11/2021
536,Brooklyn Nets,Boston Celtics,1.0286099656327137,-0.3942248266549162,-0.0891827255234533,0.18255242694468438,0.7043347872219504,0.6411523019817136,1.0109816047829483,1,03/11/2021
537,LA Clippers,Golden State Warriors,-1.8773930141967707,-1.2389923123440187,-0.8918272552345203,-2.028360299385382,-1.486928995246339,1.7524829587500204,-1.6494963025406038,1,03/11/2021
538,Miami Heat,Orlando Magic,3.208112200504827,1.0137209828269256,-0.08918272552345174,2.7585700071641197,2.373869097673981,-1.9234569059451405,2.394430116591202,1,03/11/2021
539,Portland Trail Blazers,Phoenix Suns,-2.697403756029843,-0.8447674856891028,-0.0891827255234517,-2.3326143442931895,-0.23477826240731803,4.65904006106712,-0.47888602331823554,0,03/11/2021
540,Milwaukee Bucks,New York Knicks,0.6329907480816696,-0.11263566475854847,0.2675481765703551,0.791060516760299,0.6260753664195123,-0.8121262491768335,0.957772046636477,1,03/11/2021
541,Sacramento Kings,Houston Rockets,0.9135207387087735,1.070038815206196,-2.4079335891332057,0.9533293407111294,0.7304212608227618,-0.8121262491768335,-0.37246690702529883,1,03/11/2021
542,Charlotte Hornets,Detroit Pistons,2.0931853146791584,-0.056317832379274346,-2.140385412562847,1.80524066645299,2.817339148887798,0.854869735975618,2.447639674737673,1,03/11/2021
543,Toronto Raptors,Atlanta Hawks,0.8631692019295498,0.6758139885512837,0.5350963531407118,0.5476572808340532,-0.49564299841544757,-1.7952264455487992,-1.7027058606870749,0,03/11/2021
544,Oklahoma City Thunder,Dallas Mavericks,-1.6184422536179062,0.563178323792735,0.6242790786641635,-1.9877930933976744,-1.9303990464601601,1.111330656768301,-1.915544093272966,1,03/11/2021
545,New Orleans Pelicans,Minnesota Timberwolves,-0.7480799750056096,1.0700388152061961,-0.267548176570355,-1.014180149692691,-0.3130376832097562,1.4960220379573315,-0.3192573488788275,0,03/11/2021
546,San Antonio Spurs,Orlando Magic,1.3666845697217873,0.6194961561720095,-1.8728372359924923,1.7646734604652823,1.6173613632504038,-1.0685871699695224,0.8513529303435405,1,03/12/2021
547,Los Angeles Lakers,Indiana Pacers,0.9998376589017286,-0.6758139885512837,0.08918272552345163,-0.12170161796312293,-0.23477826240731436,-0.12823046039634756,0.42567646517177027,1,03/12/2021
548,Chicago Bulls,Miami Heat,0.2229853771651339,-1.7458528037574799,-1.4269236083752321,-0.40567205987707655,0.026086473600811455,0.8976132227743965,0.2128382325858851,0,03/12/2021
549,Utah Jazz,Houston Rockets,2.8340722130020217,2.5343024570673083,-1.9620199615159457,3.2859436850043187,2.608647360081295,-2.6073526947256322,1.8623345351264888,1,03/12/2021
550,Washington Wizards,Philadelphia 76ers,-0.5970253646679383,0.7884496533098284,0.44591362761726017,-0.8316277227480067,-0.443470051213821,1.0685871699695224,-0.21283823258588508,0,03/12/2021
551,Memphis Grizzlies,Denver Nuggets,0.9350999687570122,2.027441965653847,-0.8026445297110686,0.4056720598770765,0.4434700512138172,-0.17097394719512593,-1.2238198373688336,0,03/12/2021
552,New Orleans Pelicans,Cleveland Cavaliers,-1.5752837935214279,0.28158916189636773,-0.35673090209380687,-1.9472258874099668,-0.6521618400203238,2.9065571023171004,-1.4366580699547185,1,03/12/2021
553,Phoenix Suns,Indiana Pacers,3.1002160502636333,0.2815891618963676,-0.44591362761726017,1.6632554454960136,0.49564299841544757,-2.73558315512198,0.9045624884900059,0,03/13/2021
554,Brooklyn Nets,Detroit Pistons,2.870037596415753,1.4079458094818378,-0.8918272552345203,2.454315962256312,2.6086473600812954,-0.8548697359756181,2.873316139909443,1,03/13/2021
555,Atlanta Hawks,Sacramento Kings,0.03596538341373123,0.6194961561720094,-1.4269236083752321,0.46652286885863786,0.8869401024276419,0.38469138118902446,0.7449338140505919,1,03/13/2021
556,Denver Nuggets,Dallas Mavericks,-0.1510546103376713,-0.5068604914134609,1.3377408828517803,-0.22311963293239195,0.10434589440325326,0.8548697359756179,0.8513529303435344,0,03/13/2021
557,Minnesota Timberwolves,Portland Trail Blazers,0.5107084444749833,0.5631783237927351,1.1593754318048752,0.9736129437049833,-0.36521063041137913,-2.8638136155183216,-0.8513529303435405,0,03/13/2021
558,Charlotte Hornets,Toronto Raptors,0.07193076682746252,-2.0837597980331215,-0.2675481765703551,-0.34482125089551496,0.44347005121382094,1.3677915775609901,1.6494963025406035,1,03/13/2021
559,Washington Wizards,Milwaukee Bucks,-0.6329907480816696,-1.1826744799647446,-0.5350963531407118,-1.1967325766373755,-0.5478159456170743,1.4960220379573315,-0.21283823258588508,0,03/13/2021
560,Oklahoma City Thunder,New York Knicks,-1.2875607262115785,-0.33790699427564186,-0.2675481765703567,-1.4198522095697674,-1.7477937312544687,-0.08548697359756297,-1.7027058606870809,0,03/13/2021
561,Philadelphia 76ers,San Antonio Spurs,1.604056100252413,-1.1826744799647446,0.08918272552345163,0.5070900748463456,0.3912971040121943,-0.5556653283841505,1.1706102792223623,1,03/14/2021
562,Golden State Warriors,Utah Jazz,0.5107084444749832,-0.2252713295170934,0.9810099807579721,0.2231196329323919,-1.4086695744438973,-2.73558315512198,-0.9045624884900116,1,03/14/2021
563,Chicago Bulls,Toronto Raptors,0.9638722754879974,-1.9711241332745728,0.178365451046905,0.2839704419139535,0.44347005121382094,0.08548697359756308,2.2880110002982588,1,03/14/2021
564,Orlando Magic,Miami Heat,-3.208112200504827,-1.0137209828269256,0.08918272552345174,-2.7585700071641197,-2.373869097673981,1.9234569059451405,-2.394430116591202,0,03/14/2021
565,Houston Rockets,Boston Celtics,-1.632828406983398,-2.140077630412396,2.2295681380863006,-2.0892111083669436,-0.6521618400203237,3.2057615099085677,0.2660477907323563,0,03/14/2021
566,Atlanta Hawks,Cleveland Cavaliers,-1.3379122629908018,-0.6194961561720094,-2.4079335891332043,-1.37928500358206,0.5999888928186972,3.804170325091497,0.0,1,03/14/2021
567,Minnesota Timberwolves,Portland Trail Blazers,0.5107084444749833,0.5631783237927351,1.1593754318048752,0.9736129437049833,-0.36521063041137913,-2.8638136155183216,-0.8513529303435405,1,03/14/2021
568,Oklahoma City Thunder,Memphis Grizzlies,-2.402487612037247,-0.9574031504476515,0.08918272552345174,-2.1703455203423587,-2.4782149920772305,0.42743486798780905,-1.5430771862476669,1,03/14/2021
569,New Orleans Pelicans,LA Clippers,-0.7552730516883559,1.5205814742403865,0.0891827255234533,-0.6287916928094683,0.6521618400203237,2.2654048003353866,-0.37246690702529883,1,03/14/2021
570,Golden State Warriors,Los Angeles Lakers,1.798269170686562,1.4642636418611121,1.0701927062814238,2.0689275053730896,0.6521618400203238,-3.3339919703049086,0.8513529303435345,0,03/15/2021
571,Phoenix Suns,Memphis Grizzlies,0.812817665150326,-1.4642636418611121,0.44591362761726017,0.7302097077787376,-0.1043458944032496,-1.7524829587500144,1.330238953661776,1,03/15/2021
572,Brooklyn Nets,New York Knicks,0.9422930454397586,-0.9010853180683769,0.35673090209380687,0.5273736778401993,0.7043347872219504,-0.21371743399390453,1.330238953661776,1,03/15/2021
573,Detroit Pistons,San Antonio Spurs,-0.9207138153915199,-1.4079458094818378,2.0512026870393956,-1.8458078724406977,-2.0347449408634097,0.4701783547865875,-1.3302389536617818,0,03/15/2021
574,Dallas Mavericks,LA Clippers,0.5826392113024466,0.6758139885512837,-1.6944717849455873,0.8316277227480067,1.1217183648349562,0.042743486798778374,0.31925734887882773,0,03/15/2021
575,Denver Nuggets,Indiana Pacers,1.352298416356295,-0.28158916189636757,-0.08918272552345174,0.5273736778401994,0.15651884160487994,-0.8121262491768396,0.7981433721970632,1,03/15/2021
576,Charlotte Hornets,Sacramento Kings,0.9710653521707435,-0.7884496533098284,-1.1593754318048755,0.6693588987971761,0.8347671552260152,-0.042743486798784536,0.6917242559041206,1,03/15/2021
577,Washington Wizards,Milwaukee Bucks,-0.6329907480816696,-1.1826744799647446,-0.5350963531407118,-1.1967325766373755,-0.5478159456170743,1.4960220379573315,-0.21283823258588508,0,03/15/2021
578,Philadelphia 76ers,New York Knicks,0.5970253646679383,-2.0837597980331215,-0.7134618041876168,0.4259556628709303,0.5217294720162591,-0.38469138118902446,0.957772046636477,1,03/16/2021
579,Los Angeles Lakers,Minnesota Timberwolves,0.08631692019295506,-0.6758139885512837,-0.5350963531407118,-0.42595566287093023,-0.13043236800406477,0.8121262491768334,0.8513529303435405,1,03/16/2021
580,Chicago Bulls,Oklahoma City Thunder,2.344942998575277,-1.9148063008952985,-0.17836545104690343,1.9269422844161128,2.660820307282922,0.2992044075914675,3.2457830469347417,1,03/16/2021
581,Boston Celtics,Utah Jazz,-1.2012438060186237,-0.3942248266549122,-0.2675481765703551,-1.1967325766373755,-1.9564855200609714,-0.5984088151829352,-2.128382325858845,0,03/16/2021
582,Houston Rockets,Atlanta Hawks,-0.9494861221225047,-1.6895349713782055,3.8348571975084376,-1.4198522095697672,-1.6173613632504038,0.42743486798780905,-0.37246690702529306,0,03/16/2021
583,Miami Heat,Cleveland Cavaliers,0.2661438372616115,-0.16895349713781882,-0.26754817657035523,-0.14198522095697674,0.5217294720162591,1.1968176303658642,0.37246690702529894,1,03/16/2021
584,Portland Trail Blazers,New Orleans Pelicans,0.23737153053062632,-1.6332171389989312,-0.8918272552345203,0.04056720598770769,0.6782483136211354,1.3677915775609901,1.170610279222368,1,03/16/2021
585,Philadelphia 76ers,Milwaukee Bucks,-0.03596538341373123,-1.971124133274573,-0.981009980757972,-0.36510485388936875,-0.10434589440325329,0.42743486798780905,0.0,0,03/17/2021
586,Chicago Bulls,San Antonio Spurs,2.0644130079481733,-1.3516279771025634,0.35673090209380837,0.5882244868217609,0.7825942080243886,0.042743486798778485,1.7559154188335464,0,03/17/2021
587,Houston Rockets,Golden State Warriors,-3.344780657477005,-2.309031127550215,0.9810099807579735,-3.509063317936711,-1.1999777856373979,5.3429358498476125,-0.9577720466364772,0,03/17/2021
588,Cleveland Cavaliers,Boston Celtics,0.6545699781299082,0.16895349713781882,0.802644529711067,0.7099261047848839,0.3652106304113828,-1.025843683170738,0.6385146977576494,1,03/17/2021
589,Detroit Pistons,Toronto Raptors,-2.021254547851696,-2.027441965653847,1.8728372359924923,-2.150061917348505,-2.3738690976739774,0.512921841585372,-0.7981433721970692,1,03/17/2021
590,Indiana Pacers,Brooklyn Nets,-2.1147645447273975,-0.22527132951709328,0.17836545104690504,-0.7099261047848837,-0.5739024192178857,0.6838957887804981,-1.0641911629294196,0,03/17/2021
591,Dallas Mavericks,LA Clippers,0.5826392113024466,0.6758139885512837,-1.6944717849455873,0.8316277227480067,1.1217183648349562,0.042743486798778374,0.31925734887882773,1,03/17/2021
592,Denver Nuggets,Charlotte Hornets,0.014386153365492538,0.9574031504476512,1.3377408828517803,0.4665228688586379,-0.6260753664195087,-1.8379699323475776,0.15962867443941384,1,03/17/2021
593,Washington Wizards,Sacramento Kings,0.8056245884675797,0.28158916189636757,-0.5350963531407118,0.3853884568832226,0.0,-0.854869735975618,0.5320955814647068,0,03/17/2021
594,Memphis Grizzlies,Miami Heat,0.2805299906271038,1.1263566475854703,-1.3377408828517803,-0.16226882395083064,-0.15651884160487994,0.17097394719511994,-1.48986762810119,1,03/17/2021
595,Los Angeles Lakers,Charlotte Hornets,-0.33807460408907397,0.5631783237927351,1.5161063338986838,-0.1825524269446844,-1.0173724704317029,-1.1540741435670856,-0.21283823258587914,1,03/18/2021
596,New York Knicks,Orlando Magic,2.373715305306262,1.5205814742403863,-1.0701927062814236,1.8458078724406977,1.486928995246339,-1.2395611171646486,1.0641911629294258,1,03/18/2021
597,Phoenix Suns,Minnesota Timberwolves,2.18669531155486,0.2815891618963676,-1.0701927062814236,1.359001400588206,0.5999888928186972,-1.795226445548799,1.330238953661776,0,03/18/2021
598,Portland Trail Blazers,New Orleans Pelicans,0.23737153053062632,-1.6332171389989312,-0.8918272552345203,0.04056720598770769,0.6782483136211354,1.3677915775609901,1.170610279222368,1,03/18/2021
599,Atlanta Hawks,Oklahoma City Thunder,0.5179015211577299,-0.6194961561720094,-0.8918272552345202,1.0953145616681061,2.7129932544845485,2.0089438795427035,2.660477907323558,1,03/18/2021
600,Washington Wizards,Utah Jazz,-1.1149268858256685,-1.1826744799647446,-0.981009980757972,-1.9472258874099668,-1.8782260992585333,0.940356709573181,-1.7027058606870809,1,03/18/2021
601,Phoenix Suns,Minnesota Timberwolves,2.18669531155486,0.2815891618963676,-1.0701927062814236,1.359001400588206,0.5999888928186972,-1.795226445548799,1.330238953661776,1,03/19/2021
602,Boston Celtics,Sacramento Kings,0.7193076682746247,1.0700388152062,0.178365451046905,1.135881767655814,-0.07825942080243808,-2.393635260731734,0.10641911629294254,0,03/19/2021
603,Orlando Magic,Brooklyn Nets,-3.3160083507460207,-0.6194961561720095,0.7134618041876168,-2.373181550280897,-2.1912637824682895,1.453278551158553,-2.394430116591202,1,03/19/2021
604,Houston Rockets,Detroit Pistons,0.20859922379964146,-0.33790699427564197,1.4269236083752337,0.18255242694468454,1.2521507328390211,1.709739471951236,2.1283823258588512,0,03/19/2021
605,Cleveland Cavaliers,San Antonio Spurs,1.5752837935214279,0.563178323792735,2.0512026870393956,1.1358817676558142,0.23477826240731803,-2.0516873663414823,1.1706102792223623,0,03/19/2021
606,Miami Heat,Indiana Pacers,2.0068683944862036,0.6194961561720095,0.44591362761726006,1.0953145616681066,0.7565077344235771,-1.1540741435670854,1.0641911629294196,0,03/19/2021
607,Portland Trail Blazers,Dallas Mavericks,-1.1005407324601761,-0.7884496533098284,0.8918272552345202,-1.4198522095697674,0.20869178880650285,3.5904528910975984,0.4788860233182415,1,03/19/2021
608,Denver Nuggets,Chicago Bulls,-0.8775553552950422,0.8447674856891028,0.8918272552345203,-0.1622688239508306,-0.6260753664195087,-0.5556653283841506,-0.4788860233182415,1,03/19/2021
609,Toronto Raptors,Utah Jazz,-1.0214168889499673,-0.16895349713781904,-1.3377408828517803,-1.3184341946004983,-1.486928995246339,0.38469138118902435,-3.1925734887882706,0,03/19/2021
610,Memphis Grizzlies,Golden State Warriors,-0.5107084444749832,0.9574031504476515,-2.051202687039396,-1.0141801496926908,0.1826053152056877,2.4791222343292905,-1.702705860687075,0,03/19/2021
611,Philadelphia 76ers,Sacramento Kings,1.4026499531355179,-0.5068604914134608,-0.981009980757972,1.2170161796312293,0.443470051213821,-1.9234569059451405,0.7449338140505919,1,03/20/2021
612,Los Angeles Lakers,Atlanta Hawks,0.5970253646679383,-0.8447674856891026,1.7836545104690404,0.020283602993853844,-1.0695454176333297,-1.5815090115548944,-0.2660477907323504,0,03/20/2021
613,LA Clippers,Charlotte Hornets,-0.4171984475992827,0.7884496533098284,1.6944717849455873,-0.14198522095697677,-1.852139625657718,-2.735583155121974,-1.0109816047829483,1,03/20/2021
614,Milwaukee Bucks,San Antonio Spurs,1.6400214836661444,0.7884496533098284,1.0701927062814236,0.8721949287357144,0.49564299841544757,-0.9831001963719596,1.1706102792223623,1,03/20/2021
615,Memphis Grizzlies,Golden State Warriors,-0.5107084444749832,0.9574031504476515,-2.051202687039396,-1.0141801496926908,0.1826053152056877,2.4791222343292905,-1.702705860687075,1,03/20/2021
616,New York Knicks,Philadelphia 76ers,-0.5970253646679383,2.0837597980331215,0.7134618041876168,-0.4259556628709303,-0.5217294720162591,0.38469138118902446,-0.957772046636477,0,03/21/2021
617,Phoenix Suns,Los Angeles Lakers,2.1003783913619047,0.9574031504476513,-0.5350963531407118,1.7849570634591365,0.7304212608227619,-2.6073526947256322,0.47888602331823554,1,03/21/2021
618,Brooklyn Nets,Washington Wizards,0.9422930454397586,0.3942248266549162,0.6242790786641635,0.9330457377172758,0.6260753664195123,-0.8976132227744026,0.585305139611184,1,03/21/2021
619,Boston Celtics,Orlando Magic,2.287398385113307,1.0137209828269256,-0.6242790786641635,2.1906291233362127,1.486928995246339,-2.0944308531402664,1.3834485118082536,1,03/21/2021
620,Houston Rockets,Oklahoma City Thunder,-0.4315846009647748,-2.309031127550215,2.9430299422739177,-0.32453764790166106,1.095631891234145,2.4363787475305125,2.2880110002982645,0,03/21/2021
621,Cleveland Cavaliers,Toronto Raptors,0.4747430610612519,-0.056317832379274346,1.8728372359924923,0.8316277227480068,-0.1043458944032496,-2.0089438795426977,1.7027058606870749,1,03/21/2021
622,Miami Heat,Indiana Pacers,2.0068683944862036,0.6194961561720095,0.44591362761726006,1.0953145616681066,0.7565077344235771,-1.1540741435670854,1.0641911629294196,0,03/21/2021
623,Detroit Pistons,Chicago Bulls,-2.9851268233396935,-0.056317832379274235,1.6944717849455873,-2.4340323592624586,-2.817339148887798,0.427434867987809,-3.086154372495328,0,03/21/2021
624,Portland Trail Blazers,Dallas Mavericks,-1.1005407324601761,-0.7884496533098284,0.8918272552345202,-1.4198522095697674,0.20869178880650285,3.5904528910975984,0.4788860233182415,0,03/21/2021
625,Denver Nuggets,New Orleans Pelicans,1.1868576526531311,-1.3516279771025637,-0.44591362761726017,1.2372997826250831,0.5739024192178858,-1.3677915775609901,1.543077186247661,0,03/21/2021
626,San Antonio Spurs,Charlotte Hornets,-1.1724714992876386,1.4642636418611121,0.08918272552345174,0.04056720598770763,-0.7825942080243886,-1.3250480907622055,-1.117400721075891,0,03/22/2021
627,Chicago Bulls,Utah Jazz,-0.05754461346196993,-2.140077630412392,-1.1593754318048755,-1.0344637526865448,-1.0434589440325182,0.4701783547865874,-0.9045624884900116,0,03/22/2021
628,LA Clippers,Atlanta Hawks,0.5179015211577296,-0.6194961561720094,1.962019961515944,0.06085080898156148,-1.9043125728593449,-3.1630180231097826,-1.0641911629294196,1,03/22/2021
629,Houston Rockets,Toronto Raptors,-1.8126553240520544,-2.3653489599294892,3.299760844367726,-1.9675094904038204,-1.121718364834956,2.2226613135366082,1.3302389536617818,1,03/22/2021
630,Cleveland Cavaliers,Sacramento Kings,1.3738776464045328,1.2389923123440187,0.981009980757972,1.8458078724406979,0.2869512096089447,-3.4194789439024724,0.7449338140505919,0,03/22/2021
631,Milwaukee Bucks,Indiana Pacers,1.8054622473693083,1.0137209828269218,-0.26754817657035673,0.9736129437049834,0.49564299841544757,-1.2823046039634272,0.6917242559041207,1,03/22/2021
632,Minnesota Timberwolves,Oklahoma City Thunder,1.0286099656327132,-0.7884496533098283,1.426923608375232,1.5415538275328904,1.773880204855284,-0.38469138118902446,1.5430771862476669,0,03/22/2021
633,Memphis Grizzlies,Boston Celtics,1.2012438060186237,1.1263566475854703,-0.8026445297110686,0.4056720598770765,0.7304212608227619,0.3419478943902461,-0.4788860233182416,1,03/22/2021
634,Golden State Warriors,Philadelphia 76ers,1.0286099656327135,1.7458528037574796,2.4079335891332043,1.338717797594352,0.026086473600815174,-2.6073526947256385,0.5853051396111841,0,03/23/2021
635,New York Knicks,Washington Wizards,0.0,1.295310144723293,0.2675481765703567,0.40567205987707644,-0.07825942080243808,-0.6838957887804981,-0.7449338140505919,1,03/23/2021
636,Orlando Magic,Denver Nuggets,-2.5535422223749182,-0.11263566475854861,0.6242790786641635,-2.1906291233362127,-1.7738802048552835,1.5815090115548947,-2.1283823258588455,0,03/23/2021
637,Miami Heat,Phoenix Suns,-1.0933476557774298,0.33790699427564186,0.8918272552345202,-0.567940883827907,0.26086473600812954,1.5815090115548944,0.15962867443941384,0,03/23/2021
638,Portland Trail Blazers,Brooklyn Nets,-1.7119522504936069,-0.7884496533098284,-0.35673090209380687,-1.3792850035820599,-0.31303768320975617,2.6073526947256385,-0.6385146977576494,0,03/23/2021
639,New Orleans Pelicans,Los Angeles Lakers,-0.8343968951985646,1.7458528037574799,0.2675481765703568,-0.5882244868217608,-0.18260531520569145,0.6838957887804981,-1.170610279222368,1,03/23/2021
640,San Antonio Spurs,LA Clippers,-0.7552730516883559,0.6758139885512837,-1.6052890594221356,0.1825524269446844,1.0695454176333294,1.4105350643597685,-0.10641911629294265,0,03/24/2021
641,Chicago Bulls,Cleveland Cavaliers,0.4891292144267454,-1.9148063008952985,-1.6944717849455873,-0.5476572808340533,0.5478159456170706,2.0944308531402607,0.5853051396111841,0,03/24/2021
642,Orlando Magic,Phoenix Suns,-4.301459856282257,-0.6758139885512838,0.981009980757972,-3.3265108909920267,-2.113004361665851,3.504965917500035,-2.234801442151788,1,03/24/2021
643,Houston Rockets,Charlotte Hornets,-1.884586090879517,-0.2815891618963676,3.5673090209380813,-1.6226882395083055,-1.565188416048777,0.8548697359756181,-0.3192573488788218,0,03/24/2021
644,Milwaukee Bucks,Boston Celtics,0.7193076682746246,0.3942248266549122,-0.178365451046905,0.4462392658647841,0.6260753664195123,0.04274348679878459,0.6385146977576494,1,03/24/2021
645,Utah Jazz,Brooklyn Nets,0.17263384038591,0.7884496533098284,0.3567309020938084,1.0141801496926912,1.252150732839021,-0.042743486798778374,1.1174007210758967,1,03/24/2021
646,Indiana Pacers,Detroit Pistons,0.7552730516883559,1.1826744799647444,-0.7134618041876153,1.7443898574714285,2.0347449408634097,-0.17097394719512,1.8091249769800233,1,03/24/2021
647,Sacramento Kings,Atlanta Hawks,-0.03596538341373123,-0.6194961561720094,1.4269236083752321,-0.46652286885863786,-0.8869401024276419,-0.38469138118902446,-0.7449338140505919,1,03/24/2021
648,Minnesota Timberwolves,Dallas Mavericks,-0.5898322879851928,-0.22527132951709328,2.0512026870393956,-0.446239265864784,-0.15651884160487628,0.7266392755792765,-0.37246690702529905,0,03/24/2021
649,Toronto Raptors,Denver Nuggets,-0.08631692019295506,1.1263566475854703,-1.0701927062814254,-0.1217016179631229,0.18260531520568768,0.47017835478658754,-1.8091249769800175,1,03/24/2021
650,Oklahoma City Thunder,Memphis Grizzlies,-2.402487612037247,-0.9574031504476515,0.08918272552345174,-2.1703455203423587,-2.4782149920772305,0.42743486798780905,-1.5430771862476669,0,03/24/2021
651,San Antonio Spurs,LA Clippers,-0.7552730516883559,0.6758139885512837,-1.6052890594221356,0.1825524269446844,1.0695454176333294,1.4105350643597685,-0.10641911629294265,0,03/25/2021
652,Los Angeles Lakers,Philadelphia 76ers,-0.7696592050538484,0.2815891618963675,1.3377408828517803,-0.7302097077787376,-0.6260753664195087,0.7266392755792704,-0.2660477907323504,0,03/25/2021
653,New York Knicks,Washington Wizards,0.0,1.295310144723293,0.2675481765703567,0.40567205987707644,-0.07825942080243808,-0.6838957887804981,-0.7449338140505919,1,03/25/2021
654,Miami Heat,Portland Trail Blazers,1.6040561002524132,1.1826744799647446,0.981009980757972,1.7646734604652825,0.49564299841544757,-3.077531049512226,0.6385146977576494,0,03/25/2021
655,Sacramento Kings,Golden State Warriors,-2.4312599187682316,-1.2389923123440187,-1.4269236083752321,-2.5557339772255814,-0.46955652481463617,4.5308096006707785,-1.330238953661776,1,03/25/2021
656,Golden State Warriors,Atlanta Hawks,2.3952945353545,0.6194961561720094,2.8538472167504643,2.0892111083669436,-0.41738357761300576,-4.915500981859803,0.5853051396111841,0,03/26/2021
657,Los Angeles Lakers,Cleveland Cavaliers,-0.7408868983228634,-1.4642636418611121,-0.6242790786641637,-1.3590014005882063,-0.4695565248146324,2.222661313536602,-0.2660477907323504,1,03/26/2021
658,Orlando Magic,Portland Trail Blazers,-1.6040561002524134,0.16895349713781893,1.0701927062814236,-0.9938965466988372,-1.8782260992585331,-1.1540741435670856,-1.7559154188335524,0,03/26/2021
659,Detroit Pistons,Brooklyn Nets,-2.870037596415753,-1.4079458094818378,0.8918272552345203,-2.454315962256312,-2.6086473600812954,0.8548697359756181,-2.873316139909443,0,03/26/2021
660,Milwaukee Bucks,Boston Celtics,0.7193076682746246,0.3942248266549122,-0.178365451046905,0.4462392658647841,0.6260753664195123,0.04274348679878459,0.6385146977576494,0,03/26/2021
661,Utah Jazz,Memphis Grizzlies,0.0,-0.7321318209305581,1.0701927062814236,0.791060516760299,1.2260642592382094,0.2564609207926891,2.6072683491770867,1,03/26/2021
662,Dallas Mavericks,Indiana Pacers,1.5033530266939663,0.22527132951709328,-1.4269236083752321,0.7504933107725913,0.052172947201626685,-1.6669959851524574,-0.053209558146471214,0,03/26/2021
663,Minnesota Timberwolves,Houston Rockets,1.460194566597488,1.5205814742403865,-1.5161063338986855,1.8660914754345514,0.6782483136211389,-2.821070128719537,-0.7449338140505979,1,03/26/2021
664,Charlotte Hornets,Miami Heat,-0.6689561314954009,-1.8584884685160283,-1.8728372359924923,-1.034463752686545,0.026086473600811455,2.1799178267378236,-0.42567646517177027,1,03/26/2021
665,Toronto Raptors,Phoenix Suns,-1.8342345541002933,0.563178323792735,-0.7134618041876168,-1.2575833856189371,-0.15651884160487994,2.393635260731728,-1.91554409327296,0,03/26/2021
666,New Orleans Pelicans,Denver Nuggets,-1.1868576526531311,1.3516279771025637,0.44591362761726017,-1.2372997826250831,-0.5739024192178858,1.3677915775609901,-1.543077186247661,0,03/26/2021
